Procurement Vendor ID (Mandatory for 1° Tier Vendor)	Supplier Name	Country	VAT Number	Subcontractos	Is there further sub-contracting to second or third tier vendors? If so please provide the full names and full address of 2nd or 3rd tier vendors	PO Number (if  first tier vendor) or ICA-DOU (if IBM entity or IBM Subsidiary)	Family code	PO/BSAP/ICA/DOU full description	Briefly describe the type of services/data processing activity performed by the Vendor	Service Caegory was identified (Y/N)	In what category is the Vendor s Service Description ? (using the categories in GSAR (Global Solution Architecture Repository))	PO Status	Start Date	End Date	PO/ICA Amount  (not mandatory - free text)	Business Unit that provide the services through this vendor (free text )	Requester/Approver Name	Customer identified	Please identify the Customer(s) or Account(s) under the PO	NOTE	Is the PO GDPR Relevant?	Market	Market note	Action Owner	Data Input Completed? Yes/No/Partial.	Next Person to chase		Should the PO be closed immediately? Yes or No.
1000362267	ARKA SERVICE SRL	ITALY	IT09939380011	N/A	N/A	4603244556	H2	H2  -  IT PROD/SVC/MNT  -  LIFE CYCLE MANAGEMENT  -  CDP CALL AND INCIDENT MANAGEMENT	Service Desk for Cassa Depositi e Presiti Customer	Yes	MCCS-Service Desk; Workplace Support Services	OPEN	1/1/2017	12/31/2017	N/A	GTS INFRA SVCS	VIRGINIA CERRATO1	Yes	Cassa Depositi e Presiti		Yes	Italy	OK					
1000362267	ARKA SERVICE SRL	ITALY	IT09939380011	N/A	N/A	4603245510	H2	H2  -  IT PROD/SVC/MNT  -  LIFE CYCLE MANAGEMENT  -  SERVICE DESK AND INCIDENT MANAGEMENT	Service Desk for Trenitalia Customer	Yes	MCCS-Service Desk; Workplace Support Services	OPEN	1/1/2017	12/31/2017	N/A	GTS INFRA SVCS	VIRGINIA CERRATO1	Yes	Trenitalia		Yes	Italy	OK					
1000380340	SPRINX TECHNOLOGIES SRL	ITALY	IT06748220966	N/A	N/A	4603210013	H2	H2  -  IT PROD/SVC/MNT  -  PERIPHERALS & WINTEL MAINT.  -  MA HW 01/06/2016 - 31/12/2018	Sprinxtech (IBM physical security provider) manages the production environment to manage the video surveillance system of the ATM Metro control room in Milan.	Yes	Security Services; Managed & Cloud Delivery	OPEN	6/22/2016	12/31/2018	N/A	GTS INFRA SVCS	MAURIZIO CAMURRI	Yes	AZIENDA TRASPORTI MILANO - 994002		Yes	Italy	OK					
1000374217	PRESENT SPA	ITALY	IT06696370961	N/A	N/A	4603099721	H2	H2  -  IT PROD/SVC/MNT  -  LIFE CYCLE MANAGEMENT  -  SERVIZIO DI GESTIONE MDM	Present S.p.a. have to take in charge of CNHi Airwatch (Mobile Device Management - MDM)  applicative platform; used for Android and iOS mobile devices. Continue OnGoing service managing of Airwatch applicative platform.	Yes	Mobility Services Delivery; Managed Mobility and Workplace Support Services	OPEN	4/15/2015	1/31/2019	N/A	GTS INFRA SVCS	FRANCESCA BORGHERO	Yes	FCA & CNHi		Yes	Italy	OK					
1000034360	ORACLE ITALIA SRL	ITALY	IT03189950961	N/A	N/A	4603125185	M	M  -  SOFTWARE  -  ENTERPRISE SW MAINT-ELEC  -  SERVIZI DI MANUTENZIONE SOFTWARE SUN		No		Closed	1/1/2016	12/31/2016	N/A	GTS INFRA SVCS	FABIO TRAETTA	No			Yes	Italy	To be checked - Description					
1000437536	AKAMAI TECHNOLOGIES SRL	ITALY	IT06216380961	N/A	N/A	4603151400	M	M  -  SOFTWARE  -  EMERGING SW AS A SVCS (SAAS)  -  DSA SECURE PREMIER	Security Services for SiteFailover	Yes	Integrated Service and Support Management	OPEN	11/25/2015	12/31/2017	N/A	GTS INFRA SVCS	LUCIANO FIORENTINI	Yes	trenitalia		Yes	Italy	OK					
1000032476	CBRE GWS SRL	ITALY	IT12222600152	N/A	N/A	4603151972	B	B  -  SITE MAINTN  -  MAINT/JANITORIAL  -  GESTIONE PRODOTTI CONSUMABILI PER STAMPA		No		Closed	1/1/2016	12/31/2016	N/A	GTS INFRA SVCS	CRISTINA POLIGNONE	No			Yes	Italy	To be checked - Description					
1000268461	WESTCON GROUP EUROPEAN OPERATIONS	ITALY	NL812732455B01	N/A	N/A	4603179985	H4	H4  -  CONNECTIVITY  -  NETWORK SERVICES  -  CONSULTANCY F5 PROJECT AND BY CALL MFG.		No		Closed	3/1/2016	12/31/2016	N/A	GTS INFRA SVCS	LUCA MAZZOLARI	No			Yes	Italy	To be checked - Description					
1000268461	WESTCON GROUP EUROPEAN OPERATIONS	ITALY	NL812732455B01	N/A	N/A	4603255351	H2	H2  -  IT PROD/SVC/MNT  -  LIFE CYCLE MANAGEMENT  -  IP PHONE 9608G GRY GLOBAL 4 PK		No		Closed	2/6/2017	3/31/2017	N/A	GTS INFRA SVCS	GIUSEPPE SUSANNA	Yes	All Customers using Mobility Services		Yes	Italy	To be checked - Description					
1000069994	DOMINO SRL	ITALY	IT11891110154	N/A	N/A	4603156008	H2	H2  -  IT PROD/SVC/MNT  -  LIFE CYCLE MANAGEMENT  -  MA MENSILE COMPUTER - DESKTOP	Servizi Fleet Cliente ALPITOUR	Yes	Mobility Services Delivery; Managed Mobility and Workplace Support Services	OPEN	12/15/2015	6/30/2019	N/A	GTS INFRA SVCS	GIORGIO CLERICI	Yes	Alpitour		Yes	Italy	OK					
1000034622	CALEIDOGRAF SRL	ITALY	IT01682840135	N/A	N/A	4603158788	J2	J2  -  PRINTING SVCS  -  PAPER CUT-SHEET  -  2016-01-01/2016-12-31 SERVIZIO DI FORNIT		No		Closed	1/1/2016	12/31/2016	N/A	GTS INFRA SVCS	MATTEO PANZONE	No			Yes	Italy	To be checked - Description					
1000034622	CALEIDOGRAF SRL	ITALY	IT01682840135	N/A	N/A	4603237051	J2	J2  -  PRINTING SVCS  -  ENV/LTRHD/BUSCD  -  2016-11-01/2016-12-31 RISME CARTA A3		No		Closed	11/1/2016	12/31/2016	N/A	GTS INFRA SVCS	MATTEO PANZONE	No			Yes	Italy	To be checked - Description					
1000034622	CALEIDOGRAF SRL	ITALY	IT01682840135	N/A	N/A	4603244185	J2	J2  -  PRINTING SVCS  -  PAPER CUT-SHEET  -  N.18000 RISME CARTA A4		No		Closed	12/27/2016	3/31/2017	N/A	GTS INFRA SVCS	MATTEO PANZONE	Yes	FINCANTIERI		Yes	Italy	To be checked - Description					
1000285109	ITD SOLUTION SPA	ITALY	IT10184840154	N/A	N/A	4603209013	M	M  -  SOFTWARE  -  SO SW ACCESS FEES  -  2016-05-05/2021-01-31  SERVIZI	support of migration the appliance from physical to Virtual	Yes	Integrated Service and Support Management	OPEN	5/5/2016	1/31/2021	N/A	GTS INFRA SVCS	LUCA TORNAGHI	Yes	OVS SPA		Yes	Italy	OK					
1000440260	MODIS ITALIA SRL	ITALY		N/A	N/A	4603165382	H2	H2  -  IT PROD/SVC/MNT  -  LIFE CYCLE MANAGEMENT  -   SERVIZIO DI SHARED DELIVERY E SERVIZIO		No		Closed	1/1/2016	12/31/2016	N/A	GTS INFRA SVCS	ANTONIO DELL APA	No			Yes	Italy	To be checked - Description					
1000440260	MODIS ITALIA SRL	ITALY		N/A	N/A	4603252275	H2	H2  -  IT PROD/SVC/MNT  -  LIFE CYCLE MANAGEMENT  -  2017-01-01/2017-12-31 - WORKPLACE MANAGE	Service Delivery Management	Yes	Mobility Services Delivery; Managed Mobility and Workplace Support Services	OPEN	1/1/2017	12/31/2017	N/A	GTS INFRA SVCS	DANIELE GUARNORI	Yes	ENI		Yes	Italy	OK					
1000440260	MODIS ITALIA SRL	ITALY		N/A	N/A	4603271938	J2	J2  -  PRINTING SVCS  -  FINANCIAL OUTPUT SVCS  -  USE OF HW AND SW		No		OPEN	1/2/2017	12/31/2017	N/A	GTS INFRA SVCS	MARCO GALLINA	Yes	FCA CNHI		Yes	Italy	To be checked - Description					
1000440260	MODIS ITALIA SRL	ITALY		N/A	N/A	4603272061	H2	H2  -  IT PROD/SVC/MNT  -  LIFE CYCLE MANAGEMENT  -  SERVIZI ON SITE SUPPORT MAC E WINDOWS AL	SERVIZI ON SITE SUPPORT MAC E WINDOWS AL	Yes	MCCS-Service Desk; Workplace Support Services	OPEN	1/1/2017	12/31/2017	N/A	GTS INFRA SVCS	MAURA SCALITI	Yes	Mondadori		Yes	Italy	OK					
1000440260	MODIS ITALIA SRL	ITALY		N/A	N/A	4603273942	H2	H2  -  IT PROD/SVC/MNT  -  LIFE CYCLE MANAGEMENT  -  SERVIZI ON SITE SUPPORT MAC PER ROMA ANN	SERVIZI ON SITE SUPPORT MAC E WINDOWS AL	Yes	MCCS-Service Desk; Workplace Support Services	OPEN	1/1/2017	12/31/2017	N/A	GTS INFRA SVCS	MAURA SCALITI	Yes	Mondadori		Yes	Italy	OK					
1000411667	ELIT SRL	ITALY		N/A	N/A	4603166410	H2	H2  -  IT PROD/SVC/MNT  -  LIFE CYCLE MANAGEMENT  -  SERVIZIO ALLA REDAZIONE ROMA TURNO DI MA		No		Closed	1/11/2016	1/30/2017	N/A	GTS INFRA SVCS	PIER MANNUCCI	Yes	IL SOLE 24 ORE S.P.A.		Yes	Italy	To be checked - Description					
1000411667	ELIT SRL	ITALY		N/A	N/A	4603237453	H2	H2  -  IT PROD/SVC/MNT  -  LIFE CYCLE MANAGEMENT  -  2016/11/04 - 2016/12/31 SERVIZIO ALLA RE		No		Closed	11/4/2016	12/31/2016	N/A	GTS INFRA SVCS	PIER MANNUCCI	Yes	IL SOLE 24 ORE S.P.A.		Yes	Italy	To be checked - Description					
1000033524	DDWAY SRL	ITALY	IT11300260152	N/A	N/A	4603241767	H2	H2  -  IT PROD/SVC/MNT  -  LIFE CYCLE MANAGEMENT  -  2017-01-01/2017-12-31 - WORKPLACE MANAGE	Desk Side Support	Yes	Mobility Services Delivery; Managed Mobility and Workplace Support Services	OPEN	1/1/2017	12/31/2017	N/A	GTS INFRA SVCS	DANIELE GUARNORI	Yes	ENI		Yes	Italy	OK					
1000180432	RED HAT LIMITED	ITALY	IE6324873V	N/A	N/A	4603279405	M	M  -  SOFTWARE  -  OS SW LIC ELEC DELIVERED  -  1- LOGIN :  IBM_BLUSYS 2- PQR NUMBER : I		No		OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	ALESSANDRO BRAMBILLA	No			Yes	Italy	To be checked - Description					
1000180432	RED HAT LIMITED	ITALY	IE6324873V	N/A	N/A	4603283453	M	M  -  SOFTWARE  -  OS SW LIC ELEC DELIVERED  -  RED HAT ENTERPRISE LINUX FOR VIRTUAL DAT		No		OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	RENATO BENEDETTI	No			Yes	Italy	To be checked - Description					
1000285109	ITD SOLUTION SPA	ITALY	IT10184840154	N/A	N/A	4603271431	H2	H2  -  IT PROD/SVC/MNT  -  PRT&MULTIFUNCTIONAL DEVICE PUR  -  STAMPANTE LASER SAMSUNG M 4020 ND		No		Closed	4/7/2017	5/31/2017	N/A	GTS INFRA SVCS	FRANCESCO VAVASSORI	Yes	SOCIETA  GESTIONE SERVIZI	IGS Project Number: XXXXX	Yes	Italy	To be checked - Description					
1000436468	NPO SISTEMI SRL	ITALY	IT08820850967	N/A	N/A	4603206276	H2	H2  -  IT PROD/SVC/MNT  -  LIFE CYCLE MANAGEMENT  -  2016-06-01/2019-01-31  ITEM DESCRIPTION:	NPO provide infrastrcutral services for FCA plant management	Yes	Client Management; Account and Service Delivery Management	OPEN	6/1/2016	1/31/2019	N/A	GTS INFRA SVCS	PAOLO AMBROSIO	Yes	FCA & CNHi		Yes	Italy	OK					
1000436468	NPO SISTEMI SRL	ITALY	IT08820850967	N/A	N/A	4603225417	H2	H2  -  IT PROD/SVC/MNT  -  LIFE CYCLE MANAGEMENT  -  NPO SISTEMI SPA FOR FIAT ITEM SPA - IMPL	Setup and management of VMAX/Extreme IO	Yes	Distributed Middleware Databases Servers and Storage Management	Closed	8/30/2016	9/30/2016	N/A	GTS INFRA SVCS	EMANUELA PAPA	Yes	FCA ITEM S.p.A.		Yes	Italy	OK					
1000436468	NPO SISTEMI SRL	ITALY	IT08820850967	N/A	N/A	4603262629	H2	H2  -  IT PROD/SVC/MNT  -  LIFE CYCLE MANAGEMENT  -  NPO FOR FCA & CNHI - SYSTEM SUPPORT SERV	ASA - Contract - Authentication Services Agreement	Yes	Distributed Middleware Databases Servers and Storage Management	OPEN	3/1/2017	12/31/2017	N/A	GTS INFRA SVCS	ELENA VERCELLI	Yes	FCA & CNHi		Yes	Italy	OK					
1000436468	NPO SISTEMI SRL	ITALY	IT08820850967	N/A	N/A	4603266086	H2	H2  -  IT PROD/SVC/MNT  -  LIFE CYCLE MANAGEMENT  -  NPO FOR FCA ITEM S.P.A - SYSTEM SUPPORT	LISA - Contract - Lingotto and Issiglio Service Agreement	Yes	Distributed Middleware Databases Servers and Storage Management	Closed	3/17/2017	6/30/2017	N/A	GTS INFRA SVCS	ELENA VERCELLI	Yes	FCA & CNHi		Yes	Italy	OK					
1000033438	MEETING PROJECT SRL	ITALY	IT02141810131	N/A	N/A	4603209350	H2	H2  -  IT PROD/SVC/MNT  -  OEM SERVER MAINTENANCE  -  MA HW		No		Closed	6/21/2016	12/31/2016	N/A	GTS INFRA SVCS	MAURIZIO CAMURRI	No			Yes	Italy	To be checked - Description					
1000247754	ARC DATA SRL	ITALY	IT03713561003	N/A	N/A	4603213780	H2	H2  -  IT PROD/SVC/MNT  -  LABOR ONLY SUBCONTRACTED SVCS  -  EXTENDED WARRANTY FOR N°1094 PRINTERS IE	extended warranty for Trenitalia tichet printers. In house.	Yes	Mobility Services Delivery; Managed Mobility and Workplace Support Services	OPEN	7/1/2016	12/31/2017	N/A	GTS INFRA SVCS	LUCIANO FIORENTINI	Yes	Trenitalia		Yes	Italy	OK					
1000247754	ARC DATA SRL	ITALY	IT03713561003	N/A	N/A	4603278429	H2	H2  -  IT PROD/SVC/MNT  -  LIFE CYCLE MANAGEMENT  -  REPLACEMENTS OF THERMAL PRINTHEADS IER56		No		Closed	5/19/2017	7/1/2017	N/A	GTS INFRA SVCS	ROBERTO RUGELLI	Yes	TRENITALIA		Yes	Italy	To be checked - Description					
1000434350	MAGNETIC MEDIA NETWORK SPA	ITALY	IT12012110156	N/A	N/A	4603236417	H2	H2  -  IT PROD/SVC/MNT  -  PRT&MULTIFUNCTIONAL DEVICE PUR  -  MIGRAZIONE IN SAP DEL PO CIC0026 RENT (P	Technical support and printing material	Yes	Integrated Service and Support Management	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	VERONICA VILLECCO	Yes	ibm CIC		Yes	Italy	OK					
1000443718	NLYTE SOFTWARE LIMITED	ITALY	GB123357337	N/A	N/A	4603219993	M	M  -  SOFTWARE  -  ENTERPRISE SW  -  FOR THE STEADY STATE SW LICENSE THE PRIC		No		Closed	8/5/2016	8/4/2017	N/A	GTS INFRA SVCS	FABIO BESTETTI	Yes	All Customers using Infrastructure and Resiliency services		Yes	Italy	To be checked - Description					
1000365149	CORE INFORMATICA SRL	ITALY	IT00635350077	N/A	N/A	4603222985	H2	H2  -  IT PROD/SVC/MNT  -  LIFE CYCLE MANAGEMENT  -  SUPPORTO SPECIALISTICO - FUORI ORARIO		No		Closed	10/1/2016	12/31/2016	N/A	GTS INFRA SVCS	GIORGIO CAGLIARI	No			Yes	Italy	To be checked - Description					
1000443719	TECH VALUE SPA	ITALY	IT10504780155	N/A	N/A	4603231578	H2	H2  -  IT PROD/SVC/MNT  -  LIFE CYCLE MANAGEMENT  -  SERVIZI GENNAIO-DICEMBRE 2017		No		OPEN	10/1/2016	1/31/2019	N/A	GTS INFRA SVCS	ROBERTO GAYDOU1	Yes	FCA CNHI		Yes	Italy	partially data data received					
1000194270	EMILIA INFORMATICA SRL	ITALY	IT01226710331	Yes	Foglight	4603237107	M	M  -  SOFTWARE  -  ENTERPRISE SW MAINT-ELEC  -  FOGLIGHT SERVER FOR FSM 24X7 MAINTENANCE	OEM SW maintennce	Yes	Distributed Middleware Databases Servers and Storage Management	OPEN	10/31/2016	12/31/2017	N/A	GTS INFRA SVCS	GIANATTILIO DE GIUSEPPE	Yes	SOCIETA GESTIONE SERVIZI	Potential Logical access	Yes	Italy	Ok					
1000033465	ALCATEL LUCENT ITALIA SPA	ITALY	IT00848700159	N/A	N/A	4603241638	M	M  -  SOFTWARE  -  ENTERPRISE SW MAINT-ELEC  -  VITALNET RTSA 24X7		No		OPEN	1/1/2017	12/31/2017	N/A	GTS INFRA SVCS	SERGIO MARABOTTO	No			Yes	Italy	To be checked - Description					
1000033465	ALCATEL LUCENT ITALIA SPA	ITALY	IT00848700159	N/A	N/A	4603242070	M	M  -  SOFTWARE  -  ENTERPRISE SW MAINT-ELEC  -  VITALNET RTSA 24X7		No		OPEN	1/1/2017	12/31/2018	N/A	GTS INFRA SVCS	GIUSEPPE SUSANNA	No			Yes	Italy	To be checked - Description					
1000426042	GPI SPA	ITALY	IT01944260221	N/A	N/A	4603241761	H2	H2  -  IT PROD/SVC/MNT  -  LIFE CYCLE MANAGEMENT  -  2017-01-01/2017-12-31 - WORKPLACE MANAGE	Testing HW & SW. Building instalation package	Yes	Mobility Services Delivery; Managed Mobility and Workplace Support Services	OPEN	1/1/2017	12/31/2017	N/A	GTS INFRA SVCS	DANIELE GUARNORI	Yes	ENI		Yes	Italy	OK					
1000032986	CEGEKA SPA	ITALY	IT02047860966	N/A	N/A	4603241925	H2	H2  -  IT PROD/SVC/MNT  -  LIFE CYCLE MANAGEMENT  -  2017-01-01/2017-12-31 - WORKPLACE MANAGE	Testing HW & SW. Building instalation package	Yes	Mobility Services Delivery; Managed Mobility and Workplace Support Services	OPEN	1/1/2017	12/31/2017	N/A	GTS INFRA SVCS	DANIELE GUARNORI	Yes	ENI		Yes	Italy	OK					
1000442641	RETI SPA UNIPERSONALE	ITALY	IT02184920128	N/A	N/A	4603241927	H2	H2  -  IT PROD/SVC/MNT  -  LIFE CYCLE MANAGEMENT  -  2017-01-01/2017-12-31 - WORKPLACE MANAGE	Testing HW & SW. Building instalation package	Yes	Mobility Services Delivery; Managed Mobility and Workplace Support Services	OPEN	1/1/2017	12/31/2017	N/A	GTS INFRA SVCS	DANIELE GUARNORI	Yes	ENI		Yes	Italy	OK					
1000033312	ECONOCOM INTERNATIONAL ITALIA SPA	ITALY	IT07933030152	N/A	N/A	4603241945	H2	H2  -  IT PROD/SVC/MNT  -  LIFE CYCLE MANAGEMENT  -  2017-01-01/2017-12-31 - WORKPLACE MANAGE	Testing HW & SW. Building instalation package	Yes	Mobility Services Delivery; Managed Mobility and Workplace Support Services	OPEN	1/1/2017	12/31/2017	N/A	GTS INFRA SVCS	DANIELE GUARNORI	Yes	ENI		Yes	Italy	OK					
1000388193	MEDIATICA SPA	ITALY	IT06464901005	N/A	N/A	4603244064	H2	H2  -  IT PROD/SVC/MNT  -  LIFE CYCLE MANAGEMENT  -  2017-01-01/2017-12-31 - WORKPLACE MANAGE	Desk Side Support	Yes	Mobility Services Delivery; Managed Mobility and Workplace Support Services	OPEN	1/1/2017	12/31/2017	N/A	GTS INFRA SVCS	DANIELE GUARNORI	Yes	ENI		Yes	Italy	OK					
1000436859	EXPERIS SRL	ITALY	IT03506870967	N/A	N/A	4603244869	H2	H2  -  IT PROD/SVC/MNT  -  LIFE CYCLE MANAGEMENT  -  2017-01-01/2017-12-31 - WORKPLACE MANAGE	Desk Side Support	Yes	Mobility Services Delivery; Managed Mobility and Workplace Support Services	OPEN	1/1/2017	12/31/2017	N/A	GTS INFRA SVCS	DANIELE GUARNORI	Yes	ENI		Yes	Italy	OK					
1000245409	ADVANCED DIGITAL SECURITY SYSTEM	ITALY	IT02262441203	N/A	N/A	4603248395	H2	H2  -  IT PROD/SVC/MNT  -  OEM SERVER MAINTENANCE  -  RENEWAL OF PO 4603171002 2017-01-01/201		No		OPEN	1/1/2017	12/31/2017	N/A	GTS INFRA SVCS	MAURO CONTI	Yes	BANCA D ITALIA		Yes	Italy	To be checked - Description					
1000245409	ADVANCED DIGITAL SECURITY SYSTEM	ITALY	IT02262441203	N/A	N/A	4603248398	H2	H2  -  IT PROD/SVC/MNT  -  OEM SERVER MAINTENANCE  -  2017-01-01/2017-12-31  ITEM DESCRIPTION:		No		OPEN	1/1/2017	12/31/2017	N/A	GTS INFRA SVCS	MAURO CONTI	Yes	BANCA D ITALIA		Yes	Italy	To be checked - Description					
1000279257	SICURSPAZIO SRL	ITALY	IT02016540425	N/A	N/A	4603248421	H2	H2  -  IT PROD/SVC/MNT  -  OEM SERVER MAINTENANCE  -  SPARE PARTS PHISICAL SECURITY SERVICE FO		No		OPEN	1/1/2017	12/31/2017	N/A	GTS INFRA SVCS	MAURO CONTI	Yes	BANCA D ITALIA		Yes	Italy	To be checked - Description					
1000279257	SICURSPAZIO SRL	ITALY	IT02016540425	N/A	N/A	4603248422	H2	H2  -  IT PROD/SVC/MNT  -  OEM SERVER MAINTENANCE  -  2017-01-01/2017-12-31  ITEM DESCRIPTION:		No		OPEN	1/1/2017	12/31/2017	N/A	GTS INFRA SVCS	MAURO CONTI	Yes	BANCA D ITALIA		Yes	Italy	To be checked - Description					
1000442073	CONSYS IT SRL	ITALY	IT13294040152	N/A	N/A	4603248805	H4	H4  -  CONNECTIVITY  -  N/A - USE E72  -  CONSYS FOR DELOITTE - SYSTEM SPECIALYST		No		OPEN	1/12/2017	12/31/2017	N/A	GTS INFRA SVCS	IVAN OLIVELLA	Yes	DELOITTE		Yes	Italy	To be checked - Description					
1000032913	CANON ITALIA SPA	ITALY	IT11723840150	N/A	N/A	4603249769	H2	H2  -  IT PROD/SVC/MNT  -  NETWORK MANAGED PRT SVCS  -  2017-01-16/2017-12-31 ITEM DESCRIPTION.	PLOTTER MANAGEMENT SERVICE (PROVIDING PAPER HW AND SW SUPPORT)	Yes	Print Operations	OPEN	1/16/2017	12/31/2017	N/A	GTS INFRA SVCS	MATTEO PANZONE	Yes	FINCANTIERI		Yes	Italy	OK					
1000032913	CANON ITALIA SPA	ITALY	IT11723840150	N/A	N/A	4603250172	H2	H2  -  IT PROD/SVC/MNT  -  NETWORK MANAGED PRT SVCS  -  2017-01-16/2017-12-31 ITEM DESCRIPTION:	PRINTER MANAGEMENT SERVICE (PROVIDING PAPER HW AND SW SUPPORT Service Management IMAC)	Yes	Print Operations	OPEN	1/16/2017	12/31/2017	N/A	GTS INFRA SVCS	MATTEO PANZONE	Yes	FINCANTIERI		Yes	Italy	OK					
1000254403	SYSMA SRL	ITALY	IT03836950109	N/A	N/A	4603254885	H2	H2  -  IT PROD/SVC/MNT  -  LIFE CYCLE MANAGEMENT  -  SERVIZI PROFESSIONALI CLIENTE ENI SERVIZ	Service support on distribuite customer enviroment server & storage.	Yes	Distributed Middleware Databases Servers and Storage Management	OPEN	1/1/2017	12/31/2017	N/A	GTS INFRA SVCS	ALESSANDRO SIRTORI	Yes	eni		Yes	Italy	OK					
1000344458	PROFESSIONAL SOLUTIONS SRL	ITALY	IT13081090154	N/A	N/A	4603263921	H2	H2  -  IT PROD/SVC/MNT  -  LABOR ONLY SUBCONTRACTED SVCS  -  TOTAL AMOUNT RECEPTION TORINO MARZO-DIC	Reception service	Yes	Identity & Access Management (*all)	OPEN	3/9/2017	12/31/2017	N/A	GTS TOP	EMANUELA MICELI	Yes	N/A		Yes	Italy	OK					
1000198431	SIA SPA	ITALY	IT10596540152	N/A	N/A	4603264304	H3	H3  -  TELECOMM  -  MANAGED SERVICES-NON AT&T  -  SERVICE BUREAU SERVICE	SWIFT services. This PO will be closed and not renewed at the end of 2017	Yes	Mainframe Middleware Databases Servers (and Other) Storage Management	OPEN	1/1/2017	12/31/2017	N/A	GTS INFRA SVCS	GIULIETTA MALVESTITI	Yes	banca delle Marche		Yes	Italy	OK					
1000128848	BDF SPA	ITALY	IT07613050157	N/A	N/A	4603277711	H2	H2  -  IT PROD/SVC/MNT  -  NETWORK MANAGED PRT SVCS  -  SCX-5835N. - SCX-5835N PA DESCRIPTION: 2		No		OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	GIORGIO CAGLIARI	Yes	GENERALI INFRASTRUCTURE		Yes	Italy	To be checked - Description					
1000128848	BDF SPA	ITALY	IT07613050157	N/A	N/A	4603284816	H2	H2  -  IT PROD/SVC/MNT  -  NETWORK MANAGED PRT SVCS  -  SCX-5835N. - SCX-5835N PA DESCRIPTION: F		No		OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	GIORGIO CAGLIARI	Yes	GENERALI INFRASTRUCTURE		Yes	Italy	To be checked - Description					
1000434441	BLUIT SRL	ITALY		N/A	N/A	4603270519	H2	H2  -  IT PROD/SVC/MNT  -  LABOR ONLY SUBCONTRACTED SVCS  -  Y&R GROUP MILANO E ROMA 01/04/2017-31/1	on site support for WPP Italy  workstation end users	Yes	Mobility Services Delivery; Managed Mobility and Workplace Support Services	OPEN	4/1/2017	12/31/2017	N/A	GTS INFRA SVCS	ROBERTO CIAMBELLA	Yes	Y&R		Yes	Italy	OK					
1000429733	MALEVA SRL	ITALY	IT03726590270	N/A	N/A	4603276072	M	M  -  SOFTWARE  -  PACKAGED SW-SERVICES  -  IT SPECIALIST - INSTALLATION SERVICES		No		OPEN	5/5/2017	12/31/2020	N/A	GTS INFRA SVCS	PAOLO DIANA	No			Yes	Italy	To be checked - Description					
1000365683	BLUEIT SPA	ITALY	IT06357190963	No	N/A	4603292849	N	AS/400 - SERVIZI I-SERIES IMAGE AS/400 -	Technical support provided by System Administrator & Architect with seniority and knowledge about our customers infrastructure within OS400 Platform	Yes	Mainframe Middleware Databases Servers (and Other) Storage Management	Open	7/1/2017	12/31/2017	N/A		ENNIO VECCHIO	Yes	All iSeries Customers		Yes	Italy	Added by Italy Vendor Management					
1000365683	BLUEIT SPA	ITALY	IT06357190963	No	N/A	4603292859	N	AS/400 - SERVIZI CHANGE A PROGETTO AS/40	On site support for Project Management & Restricted Clients Management with Technical support provided by System Administrator & Architect with seniority and knowledge about our customers infrastructure within OS400	Yes	Mainframe Middleware Databases Servers (and Other) Storage Management	Open	7/1/2017	12/31/2017	N/A		ENNIO VECCHIO	Yes	All iSeries Customers		Yes	Italy	Added by Italy Vendor Management					
1000034214	COMPUTER ASSOCIATES SRL	ITALY	IT04200340158	N/A	N/A	4603154773	N	SERVIZI PROFESSIONALI ASSISTENZA PRODOTT	Professional Services to support CA Product	Yes	Integrated Service and Support Management	Open	11/16/2015	1/31/2019	N/A		MARCO GALLINA	Yes	FCA & CNHi		Yes	Italy	Added by Italy Vendor Management					
1000441069	IBM Client Innovation Center Milano srl	ITALY	IT10914660153	N/A	N/A	4603280829	M	SERVIZI PROFESSIONALI INPS SERVIZI PROFE	SW Assistance in the z/OS area	Yes	Mainframe Middleware Databases Servers (and Other) Storage Management	Open	3/21/2017	9/20/2017	N/A		DANILO ROSA	Yes	INPS Direz Generale DSEAD	Unknown for access data type	Yes	Italy	Added by Italy Vendor Management					
1000287035	ADECCO ITALIA SPA	ITALY	IT13366030156	N/A	N/A	4603248671	N	STAFF LEASING - ESENTE IVA. - REFERENCE	TBSM / ITNCM Consulting Services	Yes	ITNCM / TBSM and IMS on zOs environment	Open	1/1/2017	12/31/2017	N/A		MAURO CONTI	Yes	Banca d Italia		Yes	Italy	Added by Italy Vendor Management					
1000287035	ADECCO ITALIA SPA	ITALY	IT13366030156	N/A	N/A	4603257305	S	REVENGE PROJECT MONTHLY FEE ESENTE IVA -	Security specialists to implement security solution in SPC contract	Yes	Integrated Service and Support Management	Open	2/1/2017	2/28/2018	N/A		ANDREA GIOVANNINI	Yes	INPS	Unknown for access data type	Yes	Italy	Added by Italy Vendor Management					
